Date,Week,Period,Customer,Sales Channel,Sales Rep,Item Class,Coffee Size,Item / Memo,Document Number,Location,Revenue,Quantity,Units Sold,Unit,Unit Multiplier,Package Lbs,Weight Source,Multiplier Source,Weight Review,Lbs,$/LB,Snapshot Date
2026-05-07,(26-May) 19,May 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,SSC,Regenerative Organic Certified Wild Bloom Single Serve Capsules Pack (10 pods),INV842197,LA : 1ROASTERY (LA),14.0,1.0,1.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-05-07,(26-May) 19,May 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,SSC,Regenerative Organic Certified Round Midnight Single Serve Capsules Pack (10 pods),INV842197,LA : 1ROASTERY (LA),14.0,1.0,1.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-05-07,(26-May) 19,May 2026,"Kombucha on Tap, LLC (KegJoy)",Foodservice : Foodservice Distributor,Robert Ford,Finished Goods: Cold Brew,- None -,"Org Cold Brew Classic, 10oz Bottle",INV842198,LA : 3BREWERY (LA),381.6,180.0,180.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-05-07,(26-May) 19,May 2026,"Kombucha on Tap, LLC (KegJoy)",Foodservice : Foodservice Distributor,Robert Ford,Finished Goods: Cold Brew,- None -,"CB Cold Brew Classic, Keg",INV842198,LA : 3BREWERY (LA),3400.0,40.0,40.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Nicaragua GW (10oz),INV842199,LA : 1ROASTERY (LA),70.74,1.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,3.75,18.863999999999997,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Round Midnight Blend GW (10oz),INV842199,LA : 1ROASTERY (LA),70.74,1.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,3.75,18.863999999999997,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Bitches Brew GW (12oz),INV842199,LA : 1ROASTERY (LA),66.72,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,14.826666666666666,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Sumatra GW (12oz),INV842199,LA : 1ROASTERY (LA),66.72,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,14.826666666666666,2026-07-21
2026-05-07,(26-May) 19,May 2026,JT's Diner,Foodservice : Foodservice Direct,Robert Ford,Finished Goods: Roasted Coffee,5lb,Conv Cof: House Blend Kraft Bag (5lb),INV842200,LA : 1ROASTERY (LA),697.9,10.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,139.57999999999998,2026-07-21
2026-05-07,(26-May) 19,May 2026,JT's Diner,Foodservice : Foodservice Direct,Robert Ford,Finished Goods: Roasted Coffee,PP,Conv Decaf: House PP 3OZ DR,INV842200,LA : 1ROASTERY (LA),108.68,42.0,42.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-05-07,(26-May) 19,May 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,2lb,Org Ethiopia Heirloom Blend GW (2lb),INV842201,LA : 1ROASTERY (LA),42.0,1.0,1.0,,1.0,2.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,2.0,21.0,2026-07-21
2026-05-07,(26-May) 19,May 2026,Groundwork Retail,Intercompany : GW Retail Cafes,- House Account -,Finished Goods: Cold Brew,- None -,"Org Cold Brew Classic, 10oz Bottle",INV842202,LA : 1ROASTERY (LA),28.8,12.0,12.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-05-07,(26-May) 19,May 2026,Groundwork Retail,Intercompany : GW Retail Cafes,- House Account -,Finished Goods: Cold Brew,- None -,"CB Classic Concentrate,1 Gallon",INV842202,LA : 1ROASTERY (LA),168.0,12.0,12.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-05-07,(26-May) 19,May 2026,Groundwork Retail,Intercompany : GW Retail Cafes,- House Account -,Finished Goods: Cold Brew,- None -,"Org: Cold Brew Concentrate, 32oz Growler, 4 Pack",INV842202,LA : 1ROASTERY (LA),40.4,8.0,8.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-05-07,(26-May) 19,May 2026,Groundwork Retail,Intercompany : GW Retail Cafes,- House Account -,Finished Goods: Cold Brew,- None -,"Org: Bitches Brew Nitro, 12oz Can",INV842202,LA : 1ROASTERY (LA),26.4,12.0,12.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-05-07,(26-May) 19,May 2026,Groundwork Retail,Intercompany : GW Retail Cafes,- House Account -,Finished Goods: Cold Brew,- None -,"Org: Cold Brew Concentrate, 32oz Growler, 4 Pack",INV842203,LA : 1ROASTERY (LA),20.2,4.0,4.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-05-07,(26-May) 19,May 2026,Groundwork Retail,Intercompany : GW Retail Cafes,- House Account -,Finished Goods: Cold Brew,- None -,"CB Cold Brew Classic, Keg",INV842203,LA : 1ROASTERY (LA),60.0,1.0,1.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-05-07,(26-May) 19,May 2026,Groundwork Retail,Intercompany : GW Retail Cafes,- House Account -,Finished Goods: Cold Brew,- None -,"CB Classic Concentrate,1 Gallon",INV842204,LA : 1ROASTERY (LA),112.0,8.0,8.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-05-07,(26-May) 19,May 2026,Compass Group,Foodservice : Foodservice Direct,Phil Hand,Finished Goods: Cold Brew,- None -,"CB Classic Concentrate,1 Gallon",INV842205,LA : 1ROASTERY (LA),238.72,8.0,8.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-05-07,(26-May) 19,May 2026,Bristol Farms Group,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,2lb,Org Lucky Jack GW (2lb),INV842206,LA : 1ROASTERY (LA),47.4,2.0,1.0,,1.0,2.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,2.0,23.7,2026-07-21
2026-05-07,(26-May) 19,May 2026,Bristol Farms Group,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,2lb,Org Black & Tan Blend GW (2lb),INV842206,LA : 1ROASTERY (LA),71.1,3.0,1.0,,1.0,2.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,2.0,35.55,2026-07-21
2026-05-07,(26-May) 19,May 2026,Bristol Farms Group,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,2lb,Org Brazil GW (2lb),INV842206,LA : 1ROASTERY (LA),71.1,3.0,1.0,,1.0,2.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,2.0,35.55,2026-07-21
2026-05-07,(26-May) 19,May 2026,Bristol Farms Group,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,2lb,Org Ethiopia Heirloom Blend GW (2lb),INV842206,LA : 1ROASTERY (LA),71.1,3.0,1.0,,1.0,2.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,2.0,35.55,2026-07-21
2026-05-07,(26-May) 19,May 2026,Bristol Farms Group,Foodservice : Foodservice Direct,Phil Hand,Finished Goods: Cold Brew,- None -,"CB Classic Concentrate,1 Gallon",INV842207,LA : 1ROASTERY (LA),238.72,8.0,8.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-05-07,(26-May) 19,May 2026,Kingtide North Inc DBA Body Energy Club Hollywood,Foodservice : Foodservice Direct,Robert Ford,Finished Goods: Cold Brew,- None -,"CB Classic Concentrate,1 Gallon",INV842208,LA : 1ROASTERY (LA),328.24,11.0,11.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-05-07,(26-May) 19,May 2026,MARKETING: Lisa and Mike Schall,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Bitches Brew GW (12oz) Drip/Pour Over,INV842209,LA : 1ROASTERY (LA),24.98,2.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,33.306666666666665,2026-07-21
2026-05-07,(26-May) 19,May 2026,MARKETING: Lisa and Mike Schall,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Ethiopia Heirloom Blend GW (12oz) Drip/Pour Over,INV842209,LA : 1ROASTERY (LA),27.88,2.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,37.17333333333333,2026-07-21
2026-05-07,(26-May) 19,May 2026,Thyme Cafe,Foodservice : Foodservice Direct,Joe Slagter,Ancillary Products,- None -,"Cappuccine Matcha Green Tea Latte Powder, 3lb Bag",INV842210,LA : 1ROASTERY (LA),347.5,10.0,10.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-05-07,(26-May) 19,May 2026,Thyme Cafe,Foodservice : Foodservice Direct,Joe Slagter,Ancillary Products,- None -,"Monin Syrup, 1L: Vanilla",INV842210,LA : 1ROASTERY (LA),54.0,4.0,4.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Black Gold GW (12oz),INV842211,LA : 1ROASTERY (LA),133.44,2.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,29.653333333333332,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Big Easy GW (12oz) Drip/Pour Over,INV842211,LA : 1ROASTERY (LA),66.72,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,14.826666666666666,2026-07-21
2026-05-07,(26-May) 19,May 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Ethiopia Heirloom GW (12oz),INV842213,LA : 1ROASTERY (LA),13.94,1.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,18.586666666666666,2026-07-21
2026-05-07,(26-May) 19,May 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Lucky Jack GW (12oz) Drip/Pour Over,INV842214,LA : 1ROASTERY (LA),12.49,1.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,16.653333333333332,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Black Gold GW (12oz),INV842215,LA : 1ROASTERY (LA),66.72,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,14.826666666666666,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Brazil GW (12oz),INV842215,LA : 1ROASTERY (LA),66.72,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,14.826666666666666,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Ethiopia Heirloom Bl GW (12oz),INV842215,LA : 1ROASTERY (LA),66.72,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,14.826666666666666,2026-07-21
2026-05-07,(26-May) 19,May 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Sumatra GW (12oz) Drip/Pour Over,INV842217,LA : 1ROASTERY (LA),19.0,1.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,25.333333333333332,2026-07-21
2026-05-07,(26-May) 19,May 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Ethiopia Heirloom Blend GW (12oz) Drip/Pour Over,INV842217,LA : 1ROASTERY (LA),19.0,1.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,25.333333333333332,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Bitches Brew GW (12oz),INV842218,LA : 1ROASTERY (LA),133.44,2.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,29.653333333333332,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Brazil GW (12oz),INV842218,LA : 1ROASTERY (LA),66.72,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,14.826666666666666,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Wild Bloom Blend GW (10oz),INV842219,LA : 1ROASTERY (LA),70.74,1.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,3.75,18.863999999999997,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Black Gold GW (12oz),INV842219,LA : 1ROASTERY (LA),66.72,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,14.826666666666666,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Brazil GW (12oz),INV842219,LA : 1ROASTERY (LA),66.72,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,14.826666666666666,2026-07-21
2026-05-07,(26-May) 19,May 2026,MARKETING: David Kohn,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Angel City GW (12oz),INV842220,LA : 1ROASTERY (LA),24.98,2.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,33.306666666666665,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Wild Bloom Blend GW (10oz),INV842221,LA : 1ROASTERY (LA),70.74,1.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,3.75,18.863999999999997,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Black Gold GW (12oz),INV842221,LA : 1ROASTERY (LA),66.72,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,14.826666666666666,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Big Easy GW (12oz) Drip/Pour Over,INV842221,LA : 1ROASTERY (LA),200.16,3.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,44.48,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Bitches Brew GW (12oz),INV842221,LA : 1ROASTERY (LA),200.16,3.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,44.48,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Brazil GW (12oz),INV842221,LA : 1ROASTERY (LA),66.72,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,14.826666666666666,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Sumatra GW (12oz),INV842221,LA : 1ROASTERY (LA),66.72,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,14.826666666666666,2026-07-21
2026-05-07,(26-May) 19,May 2026,Guckenheimer ISS,Foodservice : Foodservice Direct,Robert Ford,Finished Goods: Roasted Coffee,5lb,Org Black Magic GW (5lb),INV842222,LA : 1ROASTERY (LA),547.5,10.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,109.5,2026-07-21
2026-05-07,(26-May) 19,May 2026,Guckenheimer ISS,Foodservice : Foodservice Direct,Robert Ford,Finished Goods: Roasted Coffee,5lb,Org Lucky Jack GW (5lb),INV842222,LA : 1ROASTERY (LA),432.24,8.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,86.44800000000001,2026-07-21
2026-05-07,(26-May) 19,May 2026,Rainbow Grocery,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Ethiopia Heirloom Bl GW (12oz),INV842223,PNW : 2ROASTERY (PNW),187.74,3.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,41.72,2026-07-21
2026-05-07,(26-May) 19,May 2026,Rainbow Grocery,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Black Gold GW (12oz),INV842224,PNW : 2ROASTERY (PNW),62.94,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,13.986666666666666,2026-07-21
2026-05-07,(26-May) 19,May 2026,Rainbow Grocery,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Ethiopia Heirloom Bl GW (12oz),INV842224,PNW : 2ROASTERY (PNW),125.16,2.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,27.813333333333333,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Round Midnight Blend GW (10oz),INV842225,LA : 1ROASTERY (LA),70.74,1.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,3.75,18.863999999999997,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Big Easy GW (12oz) Drip/Pour Over,INV842225,LA : 1ROASTERY (LA),133.44,2.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,29.653333333333332,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Sumatra GW (12oz),INV842225,LA : 1ROASTERY (LA),66.72,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,14.826666666666666,2026-07-21
2026-05-07,(26-May) 19,May 2026,Creatures Coffee and Tea Co,Foodservice : Foodservice Direct,Joe Slagter,Finished Goods: Roasted Coffee,5lb,Org Black Gold GW (5lb),INV842226,LA : 1ROASTERY (LA),1896.9,30.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,379.38,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market PNW,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Honduras GW (10oz),INV842227,PNW : 2ROASTERY (PNW),70.74,1.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,3.75,18.863999999999997,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market PNW,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Wild Bloom Blend GW (10oz),INV842227,PNW : 2ROASTERY (PNW),70.74,1.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,3.75,18.863999999999997,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market PNW,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Round Midnight Blend GW (10oz),INV842227,PNW : 2ROASTERY (PNW),70.74,1.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,3.75,18.863999999999997,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market PNW,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Brazil GW (12oz),INV842227,PNW : 2ROASTERY (PNW),66.72,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,14.826666666666666,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market PNW,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Nicaragua GW (10oz),INV842228,PNW : 2ROASTERY (PNW),70.74,1.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,3.75,18.863999999999997,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market PNW,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Ethiopia Heirloom Bl GW (12oz),INV842228,PNW : 2ROASTERY (PNW),66.72,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,14.826666666666666,2026-07-21
